Scenario,file_id,N_AC,b_X,b_EM,meanX_AC,corX,sdBC,shapeBC,maic.ate,maic.bias,maic.mae,maic.mse,maic.empse,maic.vr,maic.cov,maic.ciwidth,maic.std.bias,maic.aess.mean,stc.ate,stc.bias,stc.mae,stc.mse,stc.empse,stc.vr,stc.cov,stc.ciwidth,stc.std.bias,RA_MAIC.ate,RA_MAIC.bias,RA_MAIC.mae,RA_MAIC.mse,RA_MAIC.empse,RA_MAIC.vr,RA_MAIC.cov,RA_MAIC.ciwidth,RA_MAIC.std.bias,RA_MAIC.aess.mean,K_STC.ate,K_STC.bias,K_STC.mae,K_STC.mse,K_STC.empse,K_STC.vr,K_STC.cov,K_STC.ciwidth,K_STC.std.bias,NAIVE.ate,NAIVE.bias,NAIVE.mae,NAIVE.mse,NAIVE.empse,NAIVE.vr,NAIVE.cov,NAIVE.ciwidth,NAIVE.std_bias
555,N_AC1000b_X0.69b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCskew,1000,0.693147181,0.693147181,0.3,0,0.4,skew,-0.184171576,-0.184171576,0.254263288,0.101428268,0.25995514,1.004859625,0.885,1.014077388,-70.84744561,102.9820592,-0.194684943,-0.194684943,0.249070785,0.09453562,0.238096793,1.012560798,0.857,0.921744432,-81.76714226,-0.179221476,-0.179221476,0.23272918,0.082948566,0.225563976,0.866084133,0.927,1.020910676,-79.45483099,102.9818932,-0.194534356,-0.194534356,0.249395012,0.094465577,0.238072763,0.956829672,0.881,0.975333553,-81.71214253,-0.576660445,-0.576660445,0.576907148,0.368528304,0.189807962,1.006588998,0.141,0.739163192,-303.8125696
556,N_AC100b_X1.11b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCskew,100,1.108662625,0.693147181,0.3,0,0.4,skew,-0.148272815,-0.148272815,0.717779314,1.465040929,1.201873788,1.769398864,0.89,2.662632362,-12.3368041,10.06314083,-0.180537891,-0.180537891,0.54622287,0.484649051,0.672686872,1.109787322,0.918,2.376026499,-26.83832534,-0.23117099,-0.23117099,0.485791421,0.384317922,0.575507693,0.770563314,0.966,2.927661701,-40.16818407,10.19556669,-0.17236919,-0.17236919,0.54135853,0.475023528,0.667651218,0.988489087,0.957,2.647621221,-25.81725089,-0.76235116,-0.76235116,0.76581863,0.692830616,0.334309867,1.000752115,0.382,1.309485712,-228.0372901
557,N_AC300b_X1.11b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCskew,300,1.108662625,0.693147181,0.3,0,0.4,skew,-0.20333033,-0.20333033,0.361807362,0.203989284,0.403495812,1.044502572,0.905,1.514284942,-50.39217857,32.38845713,-0.184282647,-0.184282647,0.331426799,0.16761686,0.365773914,1.036740146,0.904,1.382995925,-50.38157167,-0.199453064,-0.199453064,0.309800266,0.148123449,0.329318044,0.831601078,0.953,1.552310412,-60.56548299,32.38825796,-0.191795118,-0.191795118,0.342534178,0.17904106,0.377356715,0.948854804,0.932,1.558943621,-50.82594524,-0.753304443,-0.753304443,0.753415562,0.619310084,0.227803412,0.96257443,0.091,0.927692381,-330.6818095
558,N_AC1000b_X1.11b_EM0.69meanX_AC0.3corX0sdBC0.4shapeBCskew,1000,1.108662625,0.693147181,0.3,0,0.4,skew,-0.227941702,-0.227941702,0.281086228,0.120248372,0.261456137,1.017520343,0.845,1.007242,-87.18162249,103.3334145,-0.225546451,-0.225546451,0.270885646,0.112583336,0.248543574,1.030576872,0.831,0.945366556,-90.747247,-0.233418658,-0.233418658,0.26629688,0.106632096,0.22847325,0.899020147,0.869,0.99619423,-102.1645458,103.3333076,-0.224745598,-0.224745598,0.270743573,0.112355571,0.24881096,0.977992455,0.85,0.997268473,-90.32785268,-0.760964284,-0.760964284,0.760964284,0.616588454,0.193802404,1.007473824,0.016,0.754055783,-392.6495592
559,N_AC100b_X0.4b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCskew,100,0.400477567,1.108662625,0.3,0,0.4,skew,-0.323127981,-0.323127981,0.772759543,1.874580744,1.331142739,1.941064204,0.853,2.688207657,-24.27448022,10.14932687,-0.242000397,-0.242000397,0.553514137,0.51889131,0.678813602,1.124983115,0.931,2.365280323,-35.65049314,-0.177899246,-0.177899246,0.487400651,0.387583159,0.596901423,0.761081152,0.949,3.074324694,-29.80378986,10.26271552,-0.244076924,-0.244076924,0.550389315,0.510985552,0.672208205,0.999367225,0.961,2.636676169,-36.30972102,-0.55000052,-0.55000052,0.565979563,0.426988768,0.353005394,1.024728705,0.649,1.350362989,-155.805132
560,N_AC300b_X0.4b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCskew,300,0.400477567,1.108662625,0.3,0,0.4,skew,-0.188706108,-0.188706108,0.358988934,0.203394921,0.409820544,1.031071588,0.904,1.558055748,-46.04603409,32.03819739,-0.196140486,-0.196140486,0.332011655,0.174090997,0.368450353,1.055771973,0.912,1.368002638,-53.23389815,-0.17200858,-0.17200858,0.307412004,0.149297219,0.346164841,0.829286745,0.969,1.636275088,-49.68978932,32.04367679,-0.204824753,-0.204824753,0.344900061,0.186075778,0.379824782,0.959448621,0.937,1.551813984,-53.926116,-0.539701601,-0.539701601,0.540698998,0.350441351,0.243357259,1.020094725,0.381,0.935151317,-221.7733728
561,N_AC1000b_X0.4b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCskew,1000,0.400477567,1.108662625,0.3,0,0.4,skew,-0.180884293,-0.180884293,0.254912156,0.10133932,0.262085637,1.001959452,0.886,1.0253477,-69.01724757,102.1979697,-0.197876419,-0.197876419,0.249526467,0.094008186,0.234324597,0.992517832,0.868,0.92545999,-84.44543213,-0.180588614,-0.180588614,0.233475724,0.082733306,0.223989353,0.850096048,0.93,1.0328505,-80.62374933,102.1977241,-0.198177117,-0.198177117,0.249915932,0.094496763,0.235112465,0.941766792,0.888,0.978611621,-84.29034876,-0.542116236,-0.542116236,0.542171094,0.32796514,0.18468686,0.975263371,0.181,0.742321724,-293.5326514
562,N_AC100b_X0.69b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCskew,100,0.693147181,1.108662625,0.3,0,0.4,skew,-0.234244805,-0.234244805,0.702517643,1.294069186,1.11374997,1.628853804,0.895,2.680301724,-21.03208178,10.06387292,-0.197319829,-0.197319829,0.543619541,0.475352236,0.660949299,1.109385548,0.941,2.335413189,-29.85400379,-0.200804661,-0.200804661,0.482400164,0.370636453,0.575017031,0.741336579,0.968,3.040488498,-34.92151536,10.23210912,-0.194219336,-0.194219336,0.540005761,0.468352717,0.6565536,0.989538757,0.965,2.600850952,-29.58164203,-0.681151704,-0.681151704,0.686886307,0.582202682,0.344025277,1.025234795,0.489,1.31536143,-197.9946677
563,N_AC300b_X0.69b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCskew,300,0.693147181,1.108662625,0.3,0,0.4,skew,-0.229508252,-0.229508252,0.361111475,0.203782339,0.388921021,0.998084473,0.911,1.527468295,-59.01153164,31.97611303,-0.23024932,-0.23024932,0.332276094,0.168109963,0.339426611,0.979381321,0.906,1.358539149,-67.83478739,-0.221002343,-0.221002343,0.311390721,0.148025471,0.315091603,0.776755761,0.969,1.590121952,-70.13907739,31.97604489,-0.238510078,-0.238510078,0.345128933,0.181021228,0.352503091,0.896686955,0.939,1.54099122,-67.6618402,-0.692368562,-0.692368562,0.692368562,0.535564373,0.237163223,1.007609597,0.161,0.922641821,-291.9375744
564,N_AC1000b_X0.69b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCskew,1000,0.693147181,1.108662625,0.3,0,0.4,skew,-0.200532525,-0.200532525,0.261138112,0.104436109,0.253549014,0.992260243,0.876,1.00164637,-79.09024067,104.3117248,-0.203103538,-0.203103538,0.255603629,0.097609595,0.237518342,1.007202866,0.863,0.924396488,-85.51067508,-0.194812959,-0.194812959,0.241323577,0.086748458,0.221009533,0.865729446,0.917,1.000706923,-88.14685806,104.3114613,-0.202347842,-0.202347842,0.255383934,0.097451345,0.237830316,0.954656509,0.886,0.976558268,-85.08076087,-0.665250013,-0.665250013,0.665250013,0.478073094,0.188549902,0.998126586,0.06,0.740489276,-352.8243754
565,N_AC100b_X1.11b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCskew,100,1.108662625,1.108662625,0.3,0,0.4,skew,-0.12553712,-0.12553712,0.749424784,1.91187738,1.377684952,2.02628214,0.897,2.665189447,-9.112179083,10.09161296,-0.152815454,-0.152815454,0.552836935,0.479912971,0.676030639,1.091533629,0.943,2.427768912,-22.60481181,-0.240536212,-0.240536212,0.482505809,0.3657662,0.555172718,0.735768417,0.97,2.957774505,-43.32637464,10.31016246,-0.143041477,-0.143041477,0.544674212,0.46859967,0.669766671,0.970090003,0.96,2.706385074,-21.35691184,-0.862698371,-0.862698371,0.864457468,0.866824731,0.350284101,1.039527147,0.281,1.320877908,-246.285335
566,N_AC300b_X1.11b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCskew,300,1.108662625,1.108662625,0.3,0,0.4,skew,-0.237088156,-0.237088156,0.365369832,0.211365557,0.39409399,1.014214553,0.906,1.523168889,-60.16030747,32.33395924,-0.215375703,-0.215375703,0.336877311,0.177096084,0.361718441,0.998345009,0.903,1.420260754,-59.54236186,-0.249600213,-0.249600213,0.327500867,0.164388159,0.319671835,0.813595097,0.94,1.54018943,-78.08013881,32.33383438,-0.217966333,-0.217966333,0.344311349,0.186023298,0.372360885,0.923330168,0.924,1.580829804,-58.53631283,-0.856744477,-0.856744477,0.856744477,0.787965705,0.232397535,0.961362939,0.038,0.947593839,-368.6547175
567,N_AC1000b_X1.11b_EM1.11meanX_AC0.3corX0sdBC0.4shapeBCskew,1000,1.108662625,1.108662625,0.3,0,0.4,skew,-0.238559944,-0.238559944,0.282588105,0.122195712,0.255636882,0.979253723,0.87,1.023307994,-93.31984604,103.3026137,-0.220071334,-0.220071334,0.263993131,0.108398742,0.245004851,0.98235639,0.876,0.977650655,-89.8232558,-0.245766529,-0.245766529,0.273389938,0.110881506,0.224790681,0.876013264,0.883,1.005878924,-109.3312798,103.3026771,-0.217662065,-0.217662065,0.261763777,0.107322245,0.244960152,0.941212176,0.896,1.020201581,-88.85611117,-0.845523037,-0.845523037,0.845523037,0.75315213,0.195655832,0.983809424,0.003,0.779578593,-432.1481402
568,N_AC100b_X0.4b_EM0.4meanX_AC0.3corX0.35sdBC0.4shapeBCskew,100,0.400477567,0.400477567,0.3,0.35,0.4,skew,-0.065646244,-0.065646244,0.450371033,0.327077,0.568410645,1.101205394,0.914,2.023354406,-11.54908766,20.57613671,-0.117901214,-0.117901214,0.460454918,0.343346478,0.574260879,1.083982845,0.961,2.076657662,-20.53095003,-0.007214351,-0.007214351,0.402026611,0.248952225,0.499148603,0.869711352,0.966,2.249742475,-1.445331316,20.60380182,-0.133181704,-0.133181704,0.458990815,0.345234688,0.572560169,0.969933842,0.98,2.313966709,-23.26073499,-0.343349227,-0.343349227,0.409739178,0.255228306,0.370779034,1.014050889,0.869,1.433288131,-92.60211489
569,N_AC300b_X0.4b_EM0.4meanX_AC0.3corX0.35sdBC0.4shapeBCskew,300,0.400477567,0.400477567,0.3,0.35,0.4,skew,-0.031409456,-0.031409456,0.263707922,0.107158391,0.326003244,1.012773814,0.946,1.261791347,-9.634706486,65.32892207,-0.065114553,-0.065114553,0.264015046,0.111210358,0.327227032,1.037063773,0.939,1.236863565,-19.89889193,-0.019555435,-0.019555435,0.244449718,0.094395699,0.30676928,0.928224208,0.961,1.295498943,-6.374639377,65.32891296,-0.070174984,-0.070174984,0.270284771,0.116819624,0.334674622,0.958106175,0.954,1.369264124,-20.96812233,-0.3356321,-0.3356321,0.354174154,0.175212989,0.25025329,0.993457327,0.737,0.987435339,-134.1169576
570,N_AC1000b_X0.4b_EM0.4meanX_AC0.3corX0.35sdBC0.4shapeBCskew,1000,0.400477567,0.400477567,0.3,0.35,0.4,skew,-0.021423121,-0.021423121,0.174647827,0.048705981,0.219761977,0.964769482,0.958,0.89290876,-9.748329385,219.9314178,-0.047149975,-0.047149975,0.179951256,0.050861915,0.220652402,0.972264106,0.949,0.889615811,-21.36843939,-0.019233358,-0.019233358,0.169096671,0.044961098,0.211271891,0.92924435,0.97,0.891230162,-9.10360477,219.9314578,-0.04866497,-0.04866497,0.179737057,0.050842002,0.220277654,0.931856069,0.957,0.926615777,-22.09255869,-0.329464873,-0.329464873,0.336958359,0.146506263,0.194928597,0.977049037,0.597,0.782054972,-169.0182348
571,N_AC100b_X0.69b_EM0.4meanX_AC0.3corX0.35sdBC0.4shapeBCskew,100,0.693147181,0.400477567,0.3,0.35,0.4,skew,-0.037990906,-0.037990906,0.41248687,0.273922728,0.522256806,1.072900042,0.936,1.908107915,-7.274372532,20.91751891,-0.056583304,-0.056583304,0.440664666,0.315506504,0.559122036,1.105308924,0.949,1.982900942,-10.12002762,-0.0122749,-0.0122749,0.374398573,0.229154286,0.478782671,0.905490284,0.967,2.072682187,-2.56377272,20.93687042,-0.063623185,-0.063623185,0.440872996,0.314763223,0.557697355,0.994012189,0.97,2.199302468,-11.408192,-0.4724955,-0.4724955,0.493746728,0.345184787,0.349363484,1.010802556,0.734,1.354843914,-135.2446728
572,N_AC300b_X0.69b_EM0.4meanX_AC0.3corX0.35sdBC0.4shapeBCskew,300,0.693147181,0.400477567,0.3,0.35,0.4,skew,-0.025526022,-0.025526022,0.226475188,0.081475968,0.284438562,0.93275052,0.962,1.195366449,-8.974177598,65.32296402,-0.04433405,-0.04433405,0.237605119,0.089005084,0.295172327,0.972105875,0.955,1.190255394,-15.01971752,-0.019252918,-0.019252918,0.21758692,0.074482621,0.272371314,0.889495489,0.966,1.200316297,-7.068628969,65.32296606,-0.047152272,-0.047152272,0.246158244,0.09526916,0.305186766,0.894807399,0.967,1.336947082,-15.45030024,-0.464531547,-0.464531547,0.46683715,0.265861408,0.223879369,0.934685212,0.499,0.938916108,-207.4918955
573,N_AC1000b_X0.69b_EM0.4meanX_AC0.3corX0.35sdBC0.4shapeBCskew,1000,0.693147181,0.400477567,0.3,0.35,0.4,skew,-0.036007098,-0.036007098,0.168400139,0.045466762,0.21027236,0.973780863,0.953,0.846445579,-17.12402828,220.6851021,-0.05168558,-0.05168558,0.175202503,0.048748633,0.214763491,0.985615923,0.949,0.854143481,-24.06627843,-0.031276494,-0.031276494,0.16102188,0.041458676,0.201298232,0.945725809,0.962,0.834358713,-15.53739129,220.6850713,-0.052343548,-0.052343548,0.175224831,0.048711019,0.214516174,0.942138007,0.96,0.892531608,-24.40074659,-0.467858059,-0.467858059,0.468091255,0.25214293,0.182441913,0.959299459,0.314,0.745501473,-256.4422011
574,N_AC100b_X1.11b_EM0.4meanX_AC0.3corX0.35sdBC0.4shapeBCskew,100,1.108662625,0.400477567,0.3,0.35,0.4,skew,0.025601791,0.025601791,0.374354008,0.227923946,0.476965398,1.019837614,0.945,1.833301671,5.36764112,20.98010018,0.121701975,0.121701975,0.445355373,0.320263472,0.552953759,1.064576646,0.949,2.036057161,22.00943074,0.038642942,0.038642942,0.348012219,0.190271765,0.434703871,0.895843654,0.957,1.902126395,8.889486427,20.9808653,0.121171546,0.121171546,0.443652664,0.319649636,0.552514583,0.957708694,0.981,2.261457354,21.93092262,-0.596248462,-0.596248462,0.604872762,0.461625375,0.325913126,0.978206424,0.591,1.306018797,-182.947054
575,N_AC300b_X1.11b_EM0.4meanX_AC0.3corX0.35sdBC0.4shapeBCskew,300,1.108662625,0.400477567,0.3,0.35,0.4,skew,0.001509255,0.001509255,0.218843247,0.076573336,0.27685322,0.943056707,0.959,1.150773514,0.545146135,65.62780512,0.05250197,0.05250197,0.251731526,0.101677265,0.314674162,1.00819299,0.946,1.22347612,16.68455056,0.004183928,0.004183928,0.210054824,0.070237404,0.26512297,0.930362129,0.963,1.117052075,1.578108279,65.62784273,0.055330594,0.055330594,0.260856265,0.108468228,0.324826516,0.924791176,0.964,1.376847636,17.03389078,-0.601646822,-0.601646822,0.601753571,0.415300239,0.231029685,0.985773557,0.266,0.918689405,-260.4197048
576,N_AC1000b_X1.11b_EM0.4meanX_AC0.3corX0.35sdBC0.4shapeBCskew,1000,1.108662625,0.400477567,0.3,0.35,0.4,skew,-0.004212588,-0.004212588,0.162013717,0.041842385,0.204613062,0.968349984,0.963,0.828283657,-2.058806901,220.4164532,0.039359266,0.039359266,0.176281567,0.049784937,0.219736362,0.988879699,0.953,0.871036906,17.91204028,-0.002840979,-0.002840979,0.155928585,0.038569461,0.196468801,0.957264047,0.956,0.804525722,-1.446020638,220.4164427,0.039669005,0.039669005,0.17642289,0.049688458,0.219460681,0.942952262,0.963,0.912315604,18.07567741,-0.600724373,-0.600724373,0.600918198,0.396409547,0.188614288,0.999306255,0.104,0.739867702,-318.4935668
577,N_AC100b_X0.4b_EM0.69meanX_AC0.3corX0.35sdBC0.4shapeBCskew,100,0.400477567,0.693147181,0.3,0.35,0.4,skew,-0.066826981,-0.066826981,0.436067043,0.326519804,0.567781943,1.129114229,0.922,1.971159573,-11.76983201,20.82997158,-0.103733323,-0.103733323,0.436316401,0.322832652,0.558913619,1.08877623,0.942,2.01226025,-18.55981315,-0.016365111,-0.016365111,0.37325591,0.224007273,0.473247736,0.858460932,0.955,2.160956856,-3.458043216,20.85791537,-0.115618224,-0.115618224,0.437302812,0.322793768,0.556539244,0.975463864,0.972,2.236468032,-20.77449624,-0.42401554,-0.42401554,0.461364462,0.312587899,0.364597933,1.027151729,0.797,1.391418224,-116.2967483
578,N_AC300b_X0.4b_EM0.69meanX_AC0.3corX0.35sdBC0.4shapeBCskew,300,0.400477567,0.693147181,0.3,0.35,0.4,skew,-0.045768585,-0.045768585,0.239675895,0.091616271,0.299351164,0.96258361,0.953,1.219047351,-15.28926245,66.11409785,-0.072654483,-0.072654483,0.242120015,0.093563365,0.297276074,0.970403999,0.958,1.200840884,-24.44007074,-0.034232483,-0.034232483,0.222807585,0.078937901,0.279005165,0.884236865,0.976,1.236863327,-12.26948005,66.11402143,-0.076994538,-0.076994538,0.249230194,0.098897935,0.305062025,0.890929724,0.97,1.34221716,-25.23897806,-0.408710129,-0.408710129,0.415228603,0.22261902,0.235861572,0.963848284,0.624,0.959238492,-173.2838992
579,N_AC1000b_X0.4b_EM0.69meanX_AC0.3corX0.35sdBC0.4shapeBCskew,1000,0.400477567,0.693147181,0.3,0.35,0.4,skew,-0.030030662,-0.030030662,0.175679403,0.049758676,0.221146424,1.000296604,0.948,0.866621009,-13.57953773,219.1843399,-0.052885981,-0.052885981,0.180898494,0.052355214,0.222728299,1.007403432,0.937,0.866662611,-23.74461661,-0.026986491,-0.026986491,0.168027016,0.045703717,0.212180269,0.965983356,0.95,0.861020397,-12.71866195,219.1843601,-0.053667062,-0.053667062,0.180911346,0.052580853,0.223048088,0.969093166,0.952,0.902217114,-24.06075868,-0.404471853,-0.404471853,0.408103651,0.202825869,0.198160685,1.021830059,0.444,0.760180818,-204.1130676
580,N_AC100b_X0.69b_EM0.69meanX_AC0.3corX0.35sdBC0.4shapeBCskew,100,0.693147181,0.693147181,0.3,0.35,0.4,skew,-0.029093267,-0.029093267,0.403328952,0.257142173,0.506509928,1.05786957,0.936,1.876868841,-5.743869073,20.78514961,-0.013169287,-0.013169287,0.428462044,0.288320431,0.537061855,1.067614066,0.952,1.971914623,-2.452098726,0.000539669,0.000539669,0.35583847,0.196850132,0.443899637,0.865559158,0.964,2.010324294,0.121574482,20.78709341,-0.01626404,-0.01626404,0.425788901,0.285018765,0.533890705,0.957537071,0.973,2.185620975,-3.046323881,-0.528868946,-0.528868946,0.543221536,0.394296904,0.338687542,0.997671545,0.674,1.330729314,-156.152465
581,N_AC300b_X0.69b_EM0.69meanX_AC0.3corX0.35sdBC0.4shapeBCskew,300,0.693147181,0.693147181,0.3,0.35,0.4,skew,-0.028161174,-0.028161174,0.216574971,0.077375096,0.276873081,0.925469771,0.963,1.172726076,-10.17114922,65.54473856,-0.032929947,-0.032929947,0.234679871,0.087651161,0.294369552,0.970561903,0.96,1.188906589,-11.18660094,-0.025975393,-0.025975393,0.209235488,0.069450531,0.262382649,0.885278569,0.969,1.161805018,-9.899813436,65.54476677,-0.033606642,-0.033606642,0.244443977,0.095148085,0.306778081,0.89861659,0.972,1.338221431,-10.95470764,-0.533145486,-0.533145486,0.534012904,0.337795256,0.231527,0.978875155,0.371,0.927155171,-230.2735692
582,N_AC1000b_X0.69b_EM0.69meanX_AC0.3corX0.35sdBC0.4shapeBCskew,1000,0.693147181,0.693147181,0.3,0.35,0.4,skew,-0.019935806,-0.019935806,0.163824966,0.040392745,0.20008834,0.939513532,0.967,0.834827655,-9.96350207,220.1442757,-0.022885562,-0.022885562,0.171629047,0.04444772,0.209685333,0.964061737,0.961,0.852592081,-10.91424058,-0.016883561,-0.016883561,0.158871784,0.038203951,0.194825187,0.932357897,0.967,0.819106806,-8.666005486,220.1443299,-0.023436882,-0.023436882,0.171920555,0.044543955,0.209854013,0.921501315,0.969,0.892687402,-11.16818401,-0.518498415,-0.518498415,0.518498415,0.301681544,0.181311365,0.962345559,0.222,0.738536677,-285.9712708
583,N_AC100b_X1.11b_EM0.69meanX_AC0.3corX0.35sdBC0.4shapeBCskew,100,1.108662625,0.693147181,0.3,0.35,0.4,skew,0.030721802,0.030721802,0.359362411,0.209659043,0.457082201,0.983803966,0.963,1.82122594,6.721286061,21.00925081,0.181861766,0.181861766,0.455197819,0.352813897,0.565738681,1.050168179,0.951,2.111714033,32.14589558,0.030619908,0.030619908,0.323641958,0.170983164,0.412572177,0.870624637,0.961,1.857578051,7.421709409,21.0130239,0.187169317,0.187169317,0.456701773,0.352836905,0.564023647,0.938596724,0.976,2.355571898,33.18465777,-0.657728521,-0.657728521,0.660195168,0.536124442,0.321902557,0.967907092,0.501,1.30367351,-204.3253483
584,N_AC300b_X1.11b_EM0.69meanX_AC0.3corX0.35sdBC0.4shapeBCskew,300,1.108662625,0.693147181,0.3,0.35,0.4,skew,-0.001730355,-0.001730355,0.223257004,0.079753259,0.2825422,0.965295663,0.955,1.147363563,-0.612423562,65.54099555,0.077933647,0.077933647,0.270496728,0.11845678,0.335403671,1.046511071,0.939,1.256325201,23.23577635,-0.007171101,-0.007171101,0.216769129,0.075503184,0.274822282,0.981236643,0.952,1.097883531,-2.609359289,65.54109827,0.080212577,0.080212577,0.279542196,0.125635857,0.345428894,0.962124634,0.957,1.407360684,23.22115444,-0.666176204,-0.666176204,0.666397301,0.498821749,0.234704283,0.996672105,0.178,0.923095851,-283.8364066
585,N_AC1000b_X1.11b_EM0.69meanX_AC0.3corX0.35sdBC0.4shapeBCskew,1000,1.108662625,0.693147181,0.3,0.35,0.4,skew,-0.004622976,-0.004622976,0.149788887,0.03606089,0.189935762,0.894479969,0.97,0.832365769,-2.433968024,219.7072212,0.070388563,0.070388563,0.176236006,0.049246048,0.210560761,0.927911847,0.954,0.889505851,33.42909814,-0.00571747,-0.00571747,0.146604152,0.034514565,0.185785876,0.904764567,0.967,0.804924593,-3.077451299,219.7072281,0.070952581,0.070952581,0.177120682,0.049400578,0.21073851,0.885539854,0.965,0.932854436,33.66854061,-0.65746641,-0.65746641,0.65746641,0.463804851,0.177691715,0.931591572,0.046,0.747686803,-370.0039751
586,N_AC100b_X0.4b_EM1.11meanX_AC0.3corX0.35sdBC0.4shapeBCskew,100,0.400477567,1.108662625,0.3,0.35,0.4,skew,-0.018230922,-0.018230922,0.401765024,0.264017535,0.513759786,1.065718507,0.934,1.889712285,-3.548530446,20.84620508,-0.041055462,-0.041055462,0.43390614,0.297853428,0.544485391,1.085109423,0.952,1.966938513,-7.540232013,-0.012316214,-0.012316214,0.372922341,0.214187285,0.462871306,0.889200265,0.97,2.040510164,-2.660829118,20.85240784,-0.044168904,-0.044168904,0.430381515,0.295493321,0.542066661,0.975057399,0.97,2.17921762,-8.148242175,-0.498750905,-0.498750905,0.521651491,0.369997944,0.348377446,1.015032944,0.717,1.345389333,-143.1639477
587,N_AC300b_X0.4b_EM1.11meanX_AC0.3corX0.35sdBC0.4shapeBCskew,300,0.400477567,1.108662625,0.3,0.35,0.4,skew,-0.022708917,-0.022708917,0.227273249,0.081554022,0.284814759,0.945187749,0.954,1.18119743,-7.973223465,66.05306292,-0.037548165,-0.037548165,0.23685218,0.088194011,0.294738896,0.974890137,0.956,1.185113276,-12.73946705,-0.020285219,-0.020285219,0.21518436,0.07288709,0.269347635,0.901053387,0.965,1.171765562,-7.531240972,66.05297487,-0.041818094,-0.041818094,0.246338082,0.095714951,0.306692448,0.901534747,0.969,1.333517438,-13.6351888,-0.496492178,-0.496492178,0.498719583,0.298735441,0.22865529,0.960421494,0.442,0.933248864,-217.1356619
588,N_AC1000b_X0.4b_EM1.11meanX_AC0.3corX0.35sdBC0.4shapeBCskew,1000,0.400477567,1.108662625,0.3,0.35,0.4,skew,-0.024799012,-0.024799012,0.168270043,0.044655122,0.209962415,0.978459609,0.954,0.84115638,-11.81116703,219.5755885,-0.037826351,-0.037826351,0.174871348,0.048924668,0.218039851,1.002411747,0.94,0.852644148,-17.3483657,-0.023536976,-0.023536976,0.161900143,0.041903032,0.203446388,0.963557803,0.951,0.82765682,-11.56912953,219.5756609,-0.038299453,-0.038299453,0.175626242,0.04921936,0.218632824,0.960621654,0.954,0.892156572,-17.51770493,-0.493034709,-0.493034709,0.493399634,0.278617996,0.188601012,0.996581836,0.263,0.741838108,-261.4167883
589,N_AC100b_X0.69b_EM1.11meanX_AC0.3corX0.35sdBC0.4shapeBCskew,100,0.693147181,1.108662625,0.3,0.35,0.4,skew,-0.013704494,-0.013704494,0.382245689,0.238673144,0.488593957,1.033952873,0.947,1.85236017,-2.804883975,20.79325546,0.060687804,0.060687804,0.433507047,0.306116668,0.550214862,1.065368012,0.955,2.024467231,11.0298373,0.004677211,0.004677211,0.342312124,0.186711475,0.432292118,0.867813463,0.964,1.952670751,1.081956223,20.82026588,0.062079219,0.062079219,0.432280381,0.305458616,0.549460366,0.95771067,0.98,2.248951717,11.29821607,-0.617031439,-0.617031439,0.622419693,0.489600859,0.330124286,0.98605612,0.572,1.312362852,-186.9088294
590,N_AC300b_X0.69b_EM1.11meanX_AC0.3corX0.35sdBC0.4shapeBCskew,300,0.693147181,1.108662625,0.3,0.35,0.4,skew,-0.00775393,-0.00775393,0.221627119,0.077423868,0.278282565,0.946522554,0.968,1.152479255,-2.786351301,65.7728117,0.03181783,0.03181783,0.247700218,0.097254317,0.310384086,1.0054015,0.954,1.210146653,10.25111527,-0.002985194,-0.002985194,0.210449557,0.069218928,0.263209605,0.915508131,0.967,1.126983647,-1.134150958,65.7727673,0.03250045,0.03250045,0.258030058,0.104872711,0.322366797,0.92681731,0.969,1.363434422,10.08182288,-0.593126391,-0.593126391,0.594143569,0.404282195,0.229206926,0.977814453,0.267,0.918860051,-258.7733289
591,N_AC1000b_X0.69b_EM1.11meanX_AC0.3corX0.35sdBC0.4shapeBCskew,1000,0.693147181,1.108662625,0.3,0.35,0.4,skew,-0.032181156,-0.032181156,0.163573727,0.041621531,0.201560242,0.953294624,0.961,0.828811587,-15.96602391,219.9491828,-0.004798401,-0.004798401,0.17299059,0.0465267,0.215755013,0.978979159,0.96,0.8639041,-2.224004371,-0.030507791,-0.030507791,0.157737349,0.039049453,0.195337872,0.948566832,0.963,0.807228717,-15.61796025,219.9491373,-0.004784449,-0.004784449,0.173340337,0.046604134,0.215934878,0.935383053,0.966,0.904922495,-2.215690616,-0.612993001,-0.612993001,0.612993001,0.408066753,0.179829567,0.954107037,0.081,0.738825857,-340.874424
